Sub Region,Country,Drug,Year,Wholesale Price,Retail Price
Western and Central Europe,Portugal,Heroin,2010-01-01,29806.0,47.0
Western and Central Europe,Portugal,Heroin,2011-01-01,31411.0,50.0
Western and Central Europe,Portugal,Heroin,2012-01-01,28995.0,46.0
Western and Central Europe,Portugal,Heroin,2013-01-01,30007.0,48.0
Western and Central Europe,Portugal,Heroin,2014-01-01,30007.0,34.0
Western and Central Europe,Portugal,Heroin,2015-01-01,30007.0,32.0
Western and Central Europe,Portugal,Heroin,2016-01-01,30007.0,29.0
Western and Central Europe,Portugal,Heroin,2017-01-01,30007.0,30.0
Western and Central Europe,Portugal,Heroin,2018-01-01,30007.0,34.0
Western and Central Europe,Portugal,Heroin,2019-01-01,30007.0,27.0
Western and Central Europe,Portugal,Heroin,2020-01-01,30007.0,19.51
Western and Central Europe,Spain,Cocaine,1990-01-01,65000.0,110.0
Western and Central Europe,Spain,Cocaine,1991-01-01,60000.0,100.0
Western and Central Europe,Spain,Cocaine,1992-01-01,55000.0,100.0
Western and Central Europe,Spain,Cocaine,1993-01-01,35000.0,63.0
Western and Central Europe,Spain,Cocaine,1994-01-01,36434.0,78.0
Western and Central Europe,Spain,Cocaine,1995-01-01,41322.0,91.0
Western and Central Europe,Spain,Cocaine,1996-01-01,38760.0,72.0
Western and Central Europe,Spain,Cocaine,1997-01-01,36806.0,68.0
Western and Central Europe,Spain,Cocaine,1998-01-01,38924.0,68.0
Western and Central Europe,Spain,Cocaine,1999-01-01,38898.0,63.0
Western and Central Europe,Spain,Cocaine,2000-01-01,30882.0,52.0
Western and Central Europe,Spain,Cocaine,2001-01-01,38898.0,52.0
Western and Central Europe,Spain,Cocaine,2002-01-01,31511.0,56.0
Western and Central Europe,Spain,Cocaine,2003-01-01,38830.0,70.0
Western and Central Europe,Spain,Cocaine,2004-01-01,42167.0,76.0
Western and Central Europe,Spain,Cocaine,2005-01-01,41321.0,76.0
Western and Central Europe,Spain,Cocaine,2006-01-01,41210.0,76.0
Western and Central Europe,Spain,Cocaine,2007-01-01,46274.0,83.0
Western and Central Europe,Spain,Cocaine,2008-01-01,48709.0,89.0
Western and Central Europe,Spain,Cocaine,2009-01-01,45941.0,83.0
Western and Central Europe,Spain,Cocaine,2010-01-01,45034.0,79.0
Western and Central Europe,Spain,Cocaine,2011-01-01,47877.0,82.0
Western and Central Europe,Spain,Cocaine,2012-01-01,43909.0,76.0
Western and Central Europe,Spain,Cocaine,2013-01-01,44756.0,77.0
Western and Central Europe,Spain,Cocaine,2014-01-01,44857.0,76.0
Western and Central Europe,Spain,Cocaine,2015-01-01,37603.0,64.0
Western and Central Europe,Spain,Cocaine,2016-01-01,38586.0,64.0
Western and Central Europe,Spain,Cocaine,2017-01-01,39747.0,67.0
Western and Central Europe,Spain,Cocaine,2018-01-01,40150.0,70.0
Western and Central Europe,Spain,Cocaine,2019-01-01,38076.15,67.0
Western and Central Europe,Spain,Cocaine,2020-01-01,40726.65,67.0
Western and Central Europe,Spain,Heroin,1990-01-01,160000.0,175.0
Western and Central Europe,Spain,Heroin,1991-01-01,125000.0,185.0
Western and Central Europe,Spain,Heroin,1992-01-01,122500.0,180.0
Western and Central Europe,Spain,Heroin,1993-01-01,91000.0,126.0
Western and Central Europe,Spain,Heroin,1994-01-01,74418.0,132.0
Western and Central Europe,Spain,Heroin,1995-01-01,79880.0,120.0
Western and Central Europe,Spain,Heroin,1996-01-01,84395.0,112.0
Western and Central Europe,Spain,Heroin,1997-01-01,63880.0,88.0
Western and Central Europe,Spain,Heroin,1998-01-01,52755.0,82.0
Western and Central Europe,Spain,Heroin,1999-01-01,53820.0,75.0
Western and Central Europe,Spain,Heroin,2000-01-01,43596.0,59.0
Western and Central Europe,Spain,Heroin,2001-01-01,32000.0,57.0
Western and Central Europe,Spain,Heroin,2002-01-01,41202.0,61.0
Western and Central Europe,Spain,Heroin,2003-01-01,48420.0,75.0
Western and Central Europe,Spain,Heroin,2004-01-01,46350.0,81.0
Western and Central Europe,Spain,Heroin,2005-01-01,47055.0,80.0
Western and Central Europe,Spain,Heroin,2006-01-01,47371.0,78.0
Western and Central Europe,Spain,Heroin,2007-01-01,47671.0,86.0
Western and Central Europe,Spain,Heroin,2008-01-01,50697.0,92.0
Western and Central Europe,Spain,Heroin,2009-01-01,46621.0,86.0
Western and Central Europe,Spain,Heroin,2010-01-01,43993.0,80.0
Western and Central Europe,Spain,Heroin,2011-01-01,44530.0,83.0
Western and Central Europe,Spain,Heroin,2012-01-01,42110.0,76.0
Western and Central Europe,Spain,Heroin,2013-01-01,42012.0,76.0
Western and Central Europe,Spain,Heroin,2014-01-01,38807.0,75.0
Western and Central Europe,Spain,Heroin,2015-01-01,35138.0,63.0
Western and Central Europe,Spain,Heroin,2016-01-01,35755.0,64.0
Western and Central Europe,Spain,Heroin,2017-01-01,34624.0,64.0
Western and Central Europe,Spain,Heroin,2018-01-01,36681.0,69.0
Western and Central Europe,Spain,Heroin,2019-01-01,34529.68,66.0
Western and Central Europe,Spain,Heroin,2020-01-01,36029.61,66.0
Western and Central Europe,Sweden,Cocaine,1990-01-01,80000.0,160.0
Western and Central Europe,Sweden,Cocaine,1991-01-01,85000.0,152.0
Western and Central Europe,Sweden,Cocaine,1992-01-01,91375.0,183.0
Western and Central Europe,Sweden,Cocaine,1993-01-01,61450.0,123.0
Western and Central Europe,Sweden,Cocaine,1994-01-01,73825.0,148.0
Western and Central Europe,Sweden,Cocaine,1995-01-01,55556.0,118.0
Western and Central Europe,Sweden,Cocaine,1996-01-01,59255.0,118.0
Western and Central Europe,Sweden,Cocaine,1997-01-01,45573.0,98.0
Western and Central Europe,Sweden,Cocaine,1998-01-01,50484.0,88.0
Western and Central Europe,Sweden,Cocaine,1999-01-01,48508.0,97.0
Western and Central Europe,Sweden,Cocaine,2000-01-01,38394.0,77.0
Western and Central Europe,Sweden,Cocaine,2001-01-01,34693.0,79.0
Western and Central Europe,Sweden,Cocaine,2002-01-01,35763.0,87.0
Western and Central Europe,Sweden,Cocaine,2003-01-01,43130.0,99.0
Western and Central Europe,Sweden,Cocaine,2004-01-01,39560.0,93.0
Western and Central Europe,Sweden,Cocaine,2005-01-01,40068.0,92.0
Western and Central Europe,Sweden,Cocaine,2006-01-01,39270.0,101.0
Western and Central Europe,Sweden,Cocaine,2007-01-01,51883.0,96.0
Western and Central Europe,Sweden,Cocaine,2008-01-01,72844.0,138.0
Western and Central Europe,Sweden,Cocaine,2009-01-01,45459.0,104.0
Western and Central Europe,Sweden,Cocaine,2010-01-01,48382.0,111.0
Western and Central Europe,Sweden,Cocaine,2011-01-01,54494.0,125.0
Western and Central Europe,Sweden,Cocaine,2012-01-01,51620.0,147.0
Western and Central Europe,Sweden,Cocaine,2013-01-01,53159.0,139.0
Western and Central Europe,Sweden,Cocaine,2014-01-01,43938.0,127.0
Western and Central Europe,Sweden,Cocaine,2015-01-01,59744.0,108.0
Western and Central Europe,Sweden,Cocaine,2016-01-01,46860.0,117.0
Western and Central Europe,Sweden,Cocaine,2017-01-01,46604.0,105.0
Western and Central Europe,Sweden,Cocaine,2018-01-01,40262.0,115.0
Western and Central Europe,Sweden,Cocaine,2019-01-01,38107.34,85.0
Western and Central Europe,Sweden,Cocaine,2020-01-01,46060.47,97.54
Western and Central Europe,Sweden,Heroin,1990-01-01,140000.0,225.0
Western and Central Europe,Sweden,Heroin,1991-01-01,130000.0,210.0
Western and Central Europe,Sweden,Heroin,1992-01-01,115000.0,195.0
Western and Central Europe,Sweden,Heroin,1993-01-01,95000.0,180.0
Western and Central Europe,Sweden,Heroin,1994-01-01,117625.0,165.0
Western and Central Europe,Sweden,Heroin,1995-01-01,62655.0,337.0
Western and Central Europe,Sweden,Heroin,1996-01-01,64829.0,346.0
Western and Central Europe,Sweden,Heroin,1997-01-01,65771.0,135.0
Western and Central Europe,Sweden,Heroin,1998-01-01,63190.0,130.0
Western and Central Europe,Sweden,Heroin,1999-01-01,61022.0,126.0
Western and Central Europe,Sweden,Heroin,2000-01-01,41626.0,113.0
Western and Central Europe,Sweden,Heroin,2001-01-01,33702.0,129.0
Western and Central Europe,Sweden,Heroin,2002-01-01,34738.0,133.0
Western and Central Europe,Sweden,Heroin,2003-01-01,41900.0,128.0
Western and Central Europe,Sweden,Heroin,2004-01-01,31648.0,119.0
Western and Central Europe,Sweden,Heroin,2005-01-01,35970.0,149.0
Western and Central Europe,Sweden,Heroin,2006-01-01,35970.0,138.0
Western and Central Europe,Sweden,Heroin,2007-01-01,37059.0,185.0
Western and Central Europe,Sweden,Heroin,2008-01-01,38339.0,234.0
Western and Central Europe,Sweden,Heroin,2009-01-01,32471.0,201.0
Western and Central Europe,Sweden,Heroin,2010-01-01,41471.0,214.0
Western and Central Europe,Sweden,Heroin,2011-01-01,54494.0,272.0
Western and Central Europe,Sweden,Heroin,2012-01-01,44246.0,306.0
Western and Central Europe,Sweden,Heroin,2013-01-01,46225.0,169.0
Western and Central Europe,Sweden,Heroin,2014-01-01,41447.0,127.0
Western and Central Europe,Sweden,Heroin,2015-01-01,41447.0,135.0
Western and Central Europe,Sweden,Heroin,2016-01-01,41447.0,117.0
Western and Central Europe,Sweden,Heroin,2017-01-01,41447.0,73.0
Western and Central Europe,Sweden,Heroin,2018-01-01,41447.0,89.0
Western and Central Europe,Sweden,Heroin,2019-01-01,41447.0,95.0
Western and Central Europe,Sweden,Heroin,2020-01-01,37932.16,86.7
Western and Central Europe,Switzerland,Cocaine,1990-01-01,63900.0,178.0
Western and Central Europe,Switzerland,Cocaine,1991-01-01,94250.0,144.0
Western and Central Europe,Switzerland,Cocaine,1992-01-01,116250.0,188.0
Western and Central Europe,Switzerland,Cocaine,1993-01-01,50847.0,136.0
Western and Central Europe,Switzerland,Cocaine,1994-01-01,72012.0,146.0
Western and Central Europe,Switzerland,Cocaine,1995-01-01,75949.0,148.0
Western and Central Europe,Switzerland,Cocaine,1996-01-01,51587.0,127.0
Western and Central Europe,Switzerland,Cocaine,1997-01-01,40780.0,117.0
Western and Central Europe,Switzerland,Cocaine,1998-01-01,41152.0,110.0
Western and Central Europe,Switzerland,Cocaine,1999-01-01,41000.0,109.0
Western and Central Europe,Switzerland,Cocaine,2000-01-01,35482.0,77.0
Western and Central Europe,Switzerland,Cocaine,2001-01-01,23392.0,69.0
Western and Central Europe,Switzerland,Cocaine,2002-01-01,19274.0,74.0
Western and Central Europe,Switzerland,Cocaine,2003-01-01,37230.0,89.0
Western and Central Europe,Switzerland,Cocaine,2004-01-01,44008.0,86.0
Western and Central Europe,Switzerland,Cocaine,2005-01-01,44008.0,86.0
Western and Central Europe,Switzerland,Cocaine,2006-01-01,41090.0,74.0
Western and Central Europe,Switzerland,Cocaine,2007-01-01,44351.0,75.0
Western and Central Europe,Switzerland,Cocaine,2008-01-01,49307.0,65.0
Western and Central Europe,Switzerland,Cocaine,2009-01-01,50379.0,82.0
Western and Central Europe,Switzerland,Cocaine,2010-01-01,52554.0,96.0
Western and Central Europe,Switzerland,Cocaine,2011-01-01,58950.0,102.0
Western and Central Europe,Switzerland,Cocaine,2012-01-01,55477.0,96.0
Western and Central Europe,Switzerland,Cocaine,2013-01-01,58625.0,99.0
Western and Central Europe,Switzerland,Cocaine,2014-01-01,52685.0,78.0
Western and Central Europe,Switzerland,Cocaine,2015-01-01,52472.0,78.0
Western and Central Europe,Switzerland,Cocaine,2016-01-01,52472.0,78.0
Western and Central Europe,Switzerland,Cocaine,2017-01-01,52472.0,78.0
Western and Central Europe,Switzerland,Cocaine,2018-01-01,52472.0,78.0
Western and Central Europe,Switzerland,Cocaine,2019-01-01,52472.0,78.0
Western and Central Europe,Switzerland,Cocaine,2020-01-01,52472.0,78.0
Western and Central Europe,Switzerland,Heroin,1990-01-01,124000.0,312.0
Western and Central Europe,Switzerland,Heroin,1991-01-01,153800.0,221.0
Western and Central Europe,Switzerland,Heroin,1992-01-01,228875.0,248.0
Western and Central Europe,Switzerland,Heroin,1993-01-01,47460.0,126.0
Western and Central Europe,Switzerland,Heroin,1994-01-01,52823.0,164.0
Western and Central Europe,Switzerland,Heroin,1995-01-01,54850.0,190.0
Western and Central Europe,Switzerland,Heroin,1996-01-01,41665.0,116.0
Western and Central Europe,Switzerland,Heroin,1997-01-01,37234.0,81.0
Western and Central Europe,Switzerland,Heroin,1998-01-01,34294.0,96.0
Western and Central Europe,Switzerland,Heroin,1999-01-01,33422.0,167.0
Western and Central Europe,Switzerland,Heroin,2000-01-01,29568.0,53.0
Western and Central Europe,Switzerland,Heroin,2001-01-01,16082.0,45.0
Western and Central Europe,Switzerland,Heroin,2002-01-01,19149.0,39.0
Western and Central Europe,Switzerland,Heroin,2003-01-01,22340.0,48.0
Western and Central Europe,Switzerland,Heroin,2004-01-01,23580.0,48.0
Western and Central Europe,Switzerland,Heroin,2005-01-01,25420.0,48.0
Western and Central Europe,Switzerland,Heroin,2006-01-01,21470.0,39.0
Western and Central Europe,Switzerland,Heroin,2007-01-01,23180.0,42.0
Western and Central Europe,Switzerland,Heroin,2008-01-01,25584.0,37.0
Western and Central Europe,Switzerland,Heroin,2009-01-01,25190.0,46.0
Western and Central Europe,Switzerland,Heroin,2010-01-01,27710.0,48.0
Western and Central Europe,Switzerland,Heroin,2011-01-01,30609.0,57.0
Western and Central Europe,Switzerland,Heroin,2012-01-01,28805.0,64.0
Western and Central Europe,Switzerland,Heroin,2013-01-01,30440.0,68.0
Western and Central Europe,Switzerland,Heroin,2014-01-01,27356.0,61.0
Western and Central Europe,Switzerland,Heroin,2015-01-01,27245.0,61.0
Western and Central Europe,Switzerland,Heroin,2016-01-01,27245.0,61.0
Western and Central Europe,Switzerland,Heroin,2017-01-01,27245.0,61.0
Western and Central Europe,Switzerland,Heroin,2018-01-01,27245.0,61.0
Western and Central Europe,Switzerland,Heroin,2019-01-01,27245.0,61.0
Western and Central Europe,Switzerland,Heroin,2020-01-01,27245.0,61.0
Western and Central Europe,United Kingdom,Cocaine,1990-01-01,47850.0,131.0
Western and Central Europe,United Kingdom,Cocaine,1991-01-01,46475.0,127.0
Western and Central Europe,United Kingdom,Cocaine,1992-01-01,20625.0,69.0
Western and Central Europe,United Kingdom,Cocaine,1993-01-01,43210.0,123.0
Western and Central Europe,United Kingdom,Cocaine,1994-01-01,45000.0,113.0
Western and Central Europe,United Kingdom,Cocaine,1995-01-01,46774.0,111.0
Western and Central Europe,United Kingdom,Cocaine,1996-01-01,40625.0,102.0
Western and Central Europe,United Kingdom,Cocaine,1997-01-01,47500.0,124.0
Western and Central Europe,United Kingdom,Cocaine,1998-01-01,47500.0,128.0
Western and Central Europe,United Kingdom,Cocaine,1999-01-01,33981.0,104.0
Western and Central Europe,United Kingdom,Cocaine,2000-01-01,38168.0,94.0
Western and Central Europe,United Kingdom,Cocaine,2001-01-01,36008.0,94.0
Western and Central Europe,United Kingdom,Cocaine,2002-01-01,35848.0,84.0
Western and Central Europe,United Kingdom,Cocaine,2003-01-01,40880.0,90.0
Western and Central Europe,United Kingdom,Cocaine,2004-01-01,50036.0,91.0
Western and Central Europe,United Kingdom,Cocaine,2005-01-01,50036.0,79.0
Western and Central Europe,United Kingdom,Cocaine,2006-01-01,50943.0,87.0
Western and Central Europe,United Kingdom,Cocaine,2007-01-01,60362.0,91.0
Western and Central Europe,United Kingdom,Cocaine,2008-01-01,64682.0,74.0
Western and Central Europe,United Kingdom,Cocaine,2009-01-01,76963.0,62.0
Western and Central Europe,United Kingdom,Cocaine,2010-01-01,76897.0,62.0
Western and Central Europe,United Kingdom,Cocaine,2011-01-01,80334.0,64.0
Western and Central Europe,United Kingdom,Cocaine,2012-01-01,79132.0,63.0
Western and Central Europe,United Kingdom,Cocaine,2013-01-01,66907.0,67.0
Western and Central Europe,United Kingdom,Cocaine,2014-01-01,62112.0,62.0
Western and Central Europe,United Kingdom,Cocaine,2015-01-01,57778.0,59.0
Western and Central Europe,United Kingdom,Cocaine,2016-01-01,44715.0,54.0
Western and Central Europe,United Kingdom,Cocaine,2017-01-01,35990.0,103.0
Western and Central Europe,United Kingdom,Cocaine,2018-01-01,46729.0,107.0
Western and Central Europe,United Kingdom,Cocaine,2019-01-01,44529.26,127.0
Western and Central Europe,United Kingdom,Cocaine,2020-01-01,51413.88,102.83
Western and Central Europe,United Kingdom,Heroin,1990-01-01,53940.0,157.0
Western and Central Europe,United Kingdom,Heroin,1991-01-01,43940.0,144.0
Western and Central Europe,United Kingdom,Heroin,1992-01-01,43500.0,144.0
Western and Central Europe,United Kingdom,Heroin,1993-01-01,43210.0,134.0
Western and Central Europe,United Kingdom,Heroin,1994-01-01,42500.0,129.0
Western and Central Europe,United Kingdom,Heroin,1995-01-01,42004.0,125.0
Western and Central Europe,United Kingdom,Heroin,1996-01-01,34846.0,108.0
Western and Central Europe,United Kingdom,Heroin,1997-01-01,39491.0,118.0
Western and Central Europe,United Kingdom,Heroin,1998-01-01,41667.0,120.0
Western and Central Europe,United Kingdom,Heroin,1999-01-01,29126.0,108.0
Western and Central Europe,United Kingdom,Heroin,2000-01-01,26718.0,107.0
Western and Central Europe,United Kingdom,Heroin,2001-01-01,25926.0,86.0
Western and Central Europe,United Kingdom,Heroin,2002-01-01,30620.0,91.0
Western and Central Europe,United Kingdom,Heroin,2003-01-01,34340.0,100.0
Western and Central Europe,United Kingdom,Heroin,2004-01-01,39041.0,110.0
Western and Central Europe,United Kingdom,Heroin,2005-01-01,33249.0,93.0
Western and Central Europe,United Kingdom,Heroin,2006-01-01,28320.0,71.0
Western and Central Europe,United Kingdom,Heroin,2007-01-01,27163.0,101.0
Western and Central Europe,United Kingdom,Heroin,2008-01-01,29569.0,83.0
Western and Central Europe,United Kingdom,Heroin,2009-01-01,24628.0,69.0
Western and Central Europe,United Kingdom,Heroin,2010-01-01,32297.0,62.0
Western and Central Europe,United Kingdom,Heroin,2011-01-01,40167.0,64.0
Western and Central Europe,United Kingdom,Heroin,2012-01-01,47479.0,63.0
Western and Central Europe,United Kingdom,Heroin,2013-01-01,46835.0,63.0
Western and Central Europe,United Kingdom,Heroin,2014-01-01,41925.0,78.0
Western and Central Europe,United Kingdom,Heroin,2015-01-01,40000.0,59.0
Western and Central Europe,United Kingdom,Heroin,2016-01-01,31165.0,68.0
Western and Central Europe,United Kingdom,Heroin,2017-01-01,32134.0,64.0
Western and Central Europe,United Kingdom,Heroin,2018-01-01,22697.0,53.0
Western and Central Europe,United Kingdom,Heroin,2019-01-01,22900.76,64.0
Western and Central Europe,United Kingdom,Heroin,2020-01-01,25706.94,64.0
